TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
hawaii,alt07,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-bc99ab1f51b9753d-00005994.png
hawaii,alt07,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-bc99ab1f51b9753d-00005554.png
hawaii,alt07,dark,14-Bk_TC_Pad.png,7681550dea5b951d-bc89007a0e2949e1-00005993.png
hawaii,alt07,dark,10-Wt_TC_Pad.png,7681550dea5b951d-56abc2e8cd3fba26-00005993.png
hawaii,alt07,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-4f753519dbbacf14-00005993.png
hawaii,alt07,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-5a67c78b7ed209cb-00005993.png
hawaii,alt07,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-cad3097850704e6-00005993.png
hawaii,alt07,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-bc89007a0e2949e1-00005993.png
hawaii,alt07,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-56abc2e8cd3fba26-00005993.png
hawaii,alt07,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-cad3097850704e6-00005993.png
hawaii,alt07,dark,01-TC_Wrist.png,8006ca814728a41c-bc89007a0e2949e1-00005993.png
hawaii,alt07,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-56abc2e8cd3fba26-00005993.png
hawaii,alt07,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-bc89007a0e2949e1-00005993.png
hawaii,alt07,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-cad3097850704e6-00005993.png
hawaii,alt07,dark,16-Shoe.png,9b96b9191c431b47-e1943b69f7928fdb-000059d3.png
hawaii,alt07,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-e1943b69f7928fdb-000059d3.png
hawaii,alt07,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-b507a5af2b192b4a-000059d3.png
hawaii,alt07,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-84aab4ad71936d36-000059d3.png
hawaii,alt07,dark,13-Sock.png,32631dc4536a0a2b-dfe4b43fe5e61d63-000059d4.png
hawaii,alt07,dark,helmet.png,c85def01cb87d42a-ea124b32c7cb3bb6-00005e13.png
hawaii,alt07,dark,22-Chinstrap.png,79750e5caa8c578f-d1a785bdf5e554df-00005593.png
hawaii,alt07,dark,pridesticker.png,fa992cbb8b4d44ab-b395a2462d00703b-00005554.png
hawaii,alt07,dark,18-Facemask_Far.png,a7e1294e620c44a2-42fe0ef085c97001-00005554.png
hawaii,alt07,dark,20-Facemask_Near.png,5bd9202556d98e8c-e040e0597fc08e3c-00005554.png
hawaii,alt07,dark,pants.png,d68608cad5d9ba15-c7bf4c5f6fc6f6c7-00006213.png
hawaii,alt07,dark,jersey.png,46a8f379defc244a-a17d0a53425af672-00006213.png
hawaii,alt07,dark,num07.png,ee4862e5759879cc-bda30e3acc25c4fc-00006214.png
hawaii,alt07,dark,num89.png,f9f2223b2dc38a6c-bda30e3acc25c4fc-00005dd4.png
hawaii,alt07,dark,num07shadow.png,ee4862e5759879cc-c006383c99eb0c44-00006214.png
hawaii,alt07,dark,num89shadow.png,f9f2223b2dc38a6c-c006383c99eb0c44-00005dd4.png
hawaii,alt07,dark,num07helmet.png,ee4862e5759879cc-7e5e67ed249670ca-00006214.png
hawaii,alt07,dark,num89helmet.png,f9f2223b2dc38a6c-7e5e67ed249670ca-00005dd4.png
hawaii,alt07,dark,num07ss.png,ee4862e5759879cc-21e48a77539f5932-00006214.png
hawaii,alt07,dark,num89ss.png,f9f2223b2dc38a6c-21e48a77539f5932-00005dd4.png
hawaii,alt07,dark,glove.png,e088ea407936217f-c8c347e1d0cc7ebc-000059d3.png
