TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
hawaii,alt18,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-9cc41ac8070a7e1b-00005994.png
hawaii,alt18,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-9cc41ac8070a7e1b-00005554.png
hawaii,alt18,light,14-Bk_TC_Pad.png,7681550dea5b951d-5e77526c5ad70539-00005993.png
hawaii,alt18,light,10-Wt_TC_Pad.png,7681550dea5b951d-b0b98be6ad3e4b14-00005993.png
hawaii,alt18,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-13f27f55e45b0bea-00005993.png
hawaii,alt18,light,04-TC_Thin_Band.png,be85f4bf3d074dba-3863ed66168953c1-00005993.png
hawaii,alt18,light,15-TC_Long_Sleeve.png,8fb789c60161de74-31ce6ded0b8c115e-00005993.png
hawaii,alt18,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-5e77526c5ad70539-00005993.png
hawaii,alt18,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-b0b98be6ad3e4b14-00005993.png
hawaii,alt18,light,03-TC_QB_Wrist.png,3a30272f374c5d47-31ce6ded0b8c115e-00005993.png
hawaii,alt18,light,01-TC_Wrist.png,8006ca814728a41c-5e77526c5ad70539-00005993.png
hawaii,alt18,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-b0b98be6ad3e4b14-00005993.png
hawaii,alt18,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-5e77526c5ad70539-00005993.png
hawaii,alt18,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-31ce6ded0b8c115e-00005993.png
hawaii,alt18,light,16-Shoe.png,9b96b9191c431b47-7a495efce92ebfd6-000059d3.png
hawaii,alt18,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-7a495efce92ebfd6-000059d3.png
hawaii,alt18,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-8d3cfda4ffef16e6-000059d3.png
hawaii,alt18,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-986fcc7928c5246b-000059d3.png
hawaii,alt18,light,13-Sock.png,e424f3e7fc748434-135f4ac951d47b71-000059d4.png
hawaii,alt18,light,helmet.png,8308854d6897e44e-580103090d014fc4-00005e13.png
hawaii,alt18,light,22-Chinstrap.png,79750e5caa8c578f-a7d6db4d6bf90315-00005593.png
hawaii,alt18,light,pridesticker.png,fb0e7d7b674bcae3-b5d58d266a9ebe35-00005554.png
hawaii,alt18,light,18-Facemask_Far.png,6e9287058d309013-85cd0f85eaef4b5e-00005554.png
hawaii,alt18,light,20-Facemask_Near.png,c471ea398f67dcc0-93b53ffe47efa233-00005554.png
hawaii,alt18,light,pants.png,87d1ba72c5907ba0-dfbb538a4e7d3a5c-00006213.png
hawaii,alt18,light,jersey.png,92fa39b3abc1d61d-75114a848dbbd16c-00006213.png
hawaii,alt18,light,num07.png,ed44a95a75634e88-7c7af47e62cb299c-00006214.png
hawaii,alt18,light,num89.png,240dfae82c35f8b3-7c7af47e62cb299c-00005dd4.png
hawaii,alt18,light,num07shadow.png,ed44a95a75634e88-c006383c99eb0c44-00006214.png
hawaii,alt18,light,num89shadow.png,240dfae82c35f8b3-c006383c99eb0c44-00005dd4.png
hawaii,alt18,light,num07helmet.png,ed44a95a75634e88-86372989f9238953-00006214.png
hawaii,alt18,light,num89helmet.png,240dfae82c35f8b3-86372989f9238953-00005dd4.png
hawaii,alt18,light,num07ss.png,ed44a95a75634e88-88d69c09588ec9f5-00006214.png
hawaii,alt18,light,num89ss.png,240dfae82c35f8b3-88d69c09588ec9f5-00005dd4.png
hawaii,alt18,light,glove.png,69b00e2a7011e237-c8c347e1d0cc7ebc-000059d3.png
