TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
centralmichigan,alt12,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-a8d7fefbca3c5526-00005994.png
centralmichigan,alt12,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-a8d7fefbca3c5526-00005554.png
centralmichigan,alt12,light,14-Bk_TC_Pad.png,7681550dea5b951d-cb4d67449ebf28d1-00005993.png
centralmichigan,alt12,light,10-Wt_TC_Pad.png,7681550dea5b951d-d7bf856502d37a18-00005993.png
centralmichigan,alt12,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-c445f153cb6e19c5-00005993.png
centralmichigan,alt12,light,04-TC_Thin_Band.png,be85f4bf3d074dba-8fb9e067eed94e14-00005993.png
centralmichigan,alt12,light,15-TC_Long_Sleeve.png,8fb789c60161de74-68f2576e9bc3c78a-00005993.png
centralmichigan,alt12,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-cb4d67449ebf28d1-00005993.png
centralmichigan,alt12,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-d7bf856502d37a18-00005993.png
centralmichigan,alt12,light,03-TC_QB_Wrist.png,3a30272f374c5d47-68f2576e9bc3c78a-00005993.png
centralmichigan,alt12,light,01-TC_Wrist.png,8006ca814728a41c-cb4d67449ebf28d1-00005993.png
centralmichigan,alt12,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-d7bf856502d37a18-00005993.png
centralmichigan,alt12,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-cb4d67449ebf28d1-00005993.png
centralmichigan,alt12,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-68f2576e9bc3c78a-00005993.png
centralmichigan,alt12,light,16-Shoe.png,9b96b9191c431b47-5446200bf43045b7-000059d3.png
centralmichigan,alt12,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-5446200bf43045b7-000059d3.png
centralmichigan,alt12,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-a654304dbad84c39-000059d3.png
centralmichigan,alt12,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-23a3f015a2cf661e-000059d3.png
centralmichigan,alt12,light,13-Sock.png,f17e9e8b4ae1e2ed-135f4ac951d47b71-000059d4.png
centralmichigan,alt12,light,helmet.png,e6840d95c86f77d5-580103090d014fc4-00005e13.png
centralmichigan,alt12,light,22-Chinstrap.png,79750e5caa8c578f-80dffe8c73bfa2be-00005593.png
centralmichigan,alt12,light,pridesticker.png,e7bca241d19fd950-b5d58d266a9ebe35-00005554.png
centralmichigan,alt12,light,18-Facemask_Far.png,e2df36a827d6d870-85cd0f85eaef4b5e-00005554.png
centralmichigan,alt12,light,20-Facemask_Near.png,419e8b47526b95e7-93b53ffe47efa233-00005554.png
centralmichigan,alt12,light,pants.png,c381dd439df449f5-dfbb538a4e7d3a5c-00006213.png
centralmichigan,alt12,light,jersey.png,31e330fe4ced346f-75114a848dbbd16c-00006213.png
centralmichigan,alt12,light,num07.png,1a8f607734f6551d-7c7af47e62cb299c-00006214.png
centralmichigan,alt12,light,num89.png,e89519a3ab582805-7c7af47e62cb299c-00005dd4.png
centralmichigan,alt12,light,num07shadow.png,1a8f607734f6551d-c006383c99eb0c44-00006214.png
centralmichigan,alt12,light,num89shadow.png,e89519a3ab582805-c006383c99eb0c44-00005dd4.png
centralmichigan,alt12,light,num07helmet.png,1a8f607734f6551d-86372989f9238953-00006214.png
centralmichigan,alt12,light,num89helmet.png,e89519a3ab582805-86372989f9238953-00005dd4.png
centralmichigan,alt12,light,num07ss.png,1a8f607734f6551d-88d69c09588ec9f5-00006214.png
centralmichigan,alt12,light,num89ss.png,e89519a3ab582805-88d69c09588ec9f5-00005dd4.png
centralmichigan,alt12,light,glove.png,e04a08b08ec9de1f-c8c347e1d0cc7ebc-000059d3.png
centralmichigan,alt12,light,glove-second.png,20f239d28368d3ac-c8c347e1d0cc7ebc-000059d3.png
