TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
kennesaw,alt02,light,13-Sock.png,8c46abfb2744077b-135f4ac951d47b71-000059d4.png
kennesaw,alt02,light,helmet.png,868592c4881cdbe9-580103090d014fc4-00005e13.png
kennesaw,alt02,light,pridesticker.png,41e45a1692faa341-b5d58d266a9ebe35-00005554.png
kennesaw,alt02,light,18-Facemask_Far.png,c892848d7f8bd594-85cd0f85eaef4b5e-00005554.png
kennesaw,alt02,light,20-Facemask_Near.png,db2177ca75bd2d7a-93b53ffe47efa233-00005554.png
kennesaw,alt02,light,pants.png,1355be66b2b524cb-dfbb538a4e7d3a5c-00006213.png
kennesaw,alt02,light,jersey.png,d4d24db657c86523-75114a848dbbd16c-00006213.png
kennesaw,alt02,light,num07.png,9dc3d5440cca035-7c7af47e62cb299c-00006214.png
kennesaw,alt02,light,num89.png,c28b9161cf209834-7c7af47e62cb299c-00005dd4.png
kennesaw,alt02,light,num07shadow.png,9dc3d5440cca035-c006383c99eb0c44-00006214.png
kennesaw,alt02,light,num89shadow.png,c28b9161cf209834-c006383c99eb0c44-00005dd4.png
kennesaw,alt02,light,num07helmet.png,9dc3d5440cca035-86372989f9238953-00006214.png
kennesaw,alt02,light,num89helmet.png,c28b9161cf209834-86372989f9238953-00005dd4.png
kennesaw,alt02,light,num07ss.png,9dc3d5440cca035-88d69c09588ec9f5-00006214.png
kennesaw,alt02,light,num89ss.png,c28b9161cf209834-88d69c09588ec9f5-00005dd4.png
kennesaw,alt02,light,glove.png,1c9c5aa6f89f65c3-c8c347e1d0cc7ebc-000059d3.png
