TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
michigan,alt10,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-55365005379610a0-00005994.png
michigan,alt10,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-55365005379610a0-00005554.png
michigan,alt10,light,14-Bk_TC_Pad.png,7681550dea5b951d-75b5d6842dad0ae-00005993.png
michigan,alt10,light,10-Wt_TC_Pad.png,7681550dea5b951d-102c718bcb1ebb55-00005993.png
michigan,alt10,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-8c1f6cc52baaed6c-00005993.png
michigan,alt10,light,04-TC_Thin_Band.png,be85f4bf3d074dba-4213d4069ab549a8-00005993.png
michigan,alt10,light,15-TC_Long_Sleeve.png,8fb789c60161de74-98f41f172efa5036-00005993.png
michigan,alt10,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-75b5d6842dad0ae-00005993.png
michigan,alt10,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-102c718bcb1ebb55-00005993.png
michigan,alt10,light,03-TC_QB_Wrist.png,3a30272f374c5d47-98f41f172efa5036-00005993.png
michigan,alt10,light,01-TC_Wrist.png,8006ca814728a41c-75b5d6842dad0ae-00005993.png
michigan,alt10,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-102c718bcb1ebb55-00005993.png
michigan,alt10,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-75b5d6842dad0ae-00005993.png
michigan,alt10,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-98f41f172efa5036-00005993.png
michigan,alt10,light,16-Shoe.png,9b96b9191c431b47-160a504339f475e4-000059d3.png
michigan,alt10,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-160a504339f475e4-000059d3.png
michigan,alt10,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-8aede457686db182-000059d3.png
michigan,alt10,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-bfc128e1e8856694-000059d3.png
michigan,alt10,light,13-Sock.png,78fc6deda99abfb5-135f4ac951d47b71-000059d4.png
michigan,alt10,light,helmet.png,5b146a77d709405f-580103090d014fc4-00005e13.png
michigan,alt10,light,22-Chinstrap.png,79750e5caa8c578f-b94cb02d1647a352-00005593.png
michigan,alt10,light,pridesticker.png,a9a87b5c77a50485-b5d58d266a9ebe35-00005554.png
michigan,alt10,light,18-Facemask_Far.png,f8780c0b5e867dd3-85cd0f85eaef4b5e-00005554.png
michigan,alt10,light,20-Facemask_Near.png,78b8762b20030d7-93b53ffe47efa233-00005554.png
michigan,alt10,light,pants.png,3a1ecf180ddbceaf-dfbb538a4e7d3a5c-00006213.png
michigan,alt10,light,jersey.png,b856494227ffa553-75114a848dbbd16c-00006213.png
michigan,alt10,light,num07.png,58d49a4baf141fe5-7c7af47e62cb299c-00006214.png
michigan,alt10,light,num89.png,5b5e1414525a4e9a-7c7af47e62cb299c-00005dd4.png
michigan,alt10,light,num07shadow.png,58d49a4baf141fe5-c006383c99eb0c44-00006214.png
michigan,alt10,light,num89shadow.png,5b5e1414525a4e9a-c006383c99eb0c44-00005dd4.png
michigan,alt10,light,num07helmet.png,58d49a4baf141fe5-86372989f9238953-00006214.png
michigan,alt10,light,num89helmet.png,5b5e1414525a4e9a-86372989f9238953-00005dd4.png
michigan,alt10,light,num07ss.png,58d49a4baf141fe5-88d69c09588ec9f5-00006214.png
michigan,alt10,light,num89ss.png,5b5e1414525a4e9a-88d69c09588ec9f5-00005dd4.png
michigan,alt10,light,glove.png,686a3f3fce00499b-c8c347e1d0cc7ebc-000059d3.png
