TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
michigan,alt06,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-831c1f99cf83fc60-00005994.png
michigan,alt06,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-831c1f99cf83fc60-00005554.png
michigan,alt06,light,14-Bk_TC_Pad.png,7681550dea5b951d-ef9b9173e97fd44f-00005993.png
michigan,alt06,light,10-Wt_TC_Pad.png,7681550dea5b951d-81728be37a24fb90-00005993.png
michigan,alt06,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-c43d2af9edf6a224-00005993.png
michigan,alt06,light,04-TC_Thin_Band.png,be85f4bf3d074dba-687fe0dd95997c4-00005993.png
michigan,alt06,light,15-TC_Long_Sleeve.png,8fb789c60161de74-481f6ab98dc6a112-00005993.png
michigan,alt06,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-ef9b9173e97fd44f-00005993.png
michigan,alt06,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-81728be37a24fb90-00005993.png
michigan,alt06,light,03-TC_QB_Wrist.png,3a30272f374c5d47-481f6ab98dc6a112-00005993.png
michigan,alt06,light,01-TC_Wrist.png,8006ca814728a41c-ef9b9173e97fd44f-00005993.png
michigan,alt06,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-81728be37a24fb90-00005993.png
michigan,alt06,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-ef9b9173e97fd44f-00005993.png
michigan,alt06,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-481f6ab98dc6a112-00005993.png
michigan,alt06,light,16-Shoe.png,9b96b9191c431b47-a242925686562f87-000059d3.png
michigan,alt06,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-a242925686562f87-000059d3.png
michigan,alt06,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-22fec00f0bb18ade-000059d3.png
michigan,alt06,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-29171e00eaaafc6d-000059d3.png
michigan,alt06,light,13-Sock.png,4f54651680202f8c-135f4ac951d47b71-000059d4.png
michigan,alt06,light,helmet.png,bd402741224ffe70-580103090d014fc4-00005e13.png
michigan,alt06,light,22-Chinstrap.png,79750e5caa8c578f-ffce675c2c2758a4-00005593.png
michigan,alt06,light,pridesticker.png,d743ce1680c632f0-b5d58d266a9ebe35-00005554.png
michigan,alt06,light,18-Facemask_Far.png,7a3138af5cc73e51-85cd0f85eaef4b5e-00005554.png
michigan,alt06,light,20-Facemask_Near.png,452443d30c6294de-93b53ffe47efa233-00005554.png
michigan,alt06,light,pants.png,64ea5beae1c78d62-dfbb538a4e7d3a5c-00006213.png
michigan,alt06,light,jersey.png,69d56ea7404b2004-75114a848dbbd16c-00006213.png
michigan,alt06,light,num07.png,7b50e22dadd44a8-7c7af47e62cb299c-00006214.png
michigan,alt06,light,num89.png,532542c25acfe73b-7c7af47e62cb299c-00005dd4.png
michigan,alt06,light,num07shadow.png,7b50e22dadd44a8-c006383c99eb0c44-00006214.png
michigan,alt06,light,num89shadow.png,532542c25acfe73b-c006383c99eb0c44-00005dd4.png
michigan,alt06,light,num07helmet.png,7b50e22dadd44a8-86372989f9238953-00006214.png
michigan,alt06,light,num89helmet.png,532542c25acfe73b-86372989f9238953-00005dd4.png
michigan,alt06,light,num07ss.png,7b50e22dadd44a8-88d69c09588ec9f5-00006214.png
michigan,alt06,light,num89ss.png,532542c25acfe73b-88d69c09588ec9f5-00005dd4.png
michigan,alt06,light,glove.png,61327d6db339c6df-c8c347e1d0cc7ebc-000059d3.png
